,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
3561,23,SULAWESI_TENGGARA,24-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3562,24,SULAWESI_TENGGARA,25-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3563,25,SULAWESI_TENGGARA,26-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3564,26,SULAWESI_TENGGARA,27-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3565,27,SULAWESI_TENGGARA,28-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3566,28,SULAWESI_TENGGARA,29-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3567,29,SULAWESI_TENGGARA,30-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3568,30,SULAWESI_TENGGARA,31-03-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3569,31,SULAWESI_TENGGARA,01-04-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3570,32,SULAWESI_TENGGARA,02-04-2020,0.0,3.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3571,33,SULAWESI_TENGGARA,03-04-2020,2.0,5.0,0.0,0.0,0.0,0.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3572,34,SULAWESI_TENGGARA,04-04-2020,0.0,5.0,0.0,0.0,1.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3573,35,SULAWESI_TENGGARA,05-04-2020,0.0,5.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3574,36,SULAWESI_TENGGARA,06-04-2020,1.0,6.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3575,37,SULAWESI_TENGGARA,07-04-2020,0.0,6.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3576,38,SULAWESI_TENGGARA,08-04-2020,4.0,10.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3577,39,SULAWESI_TENGGARA,09-04-2020,5.0,15.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3578,40,SULAWESI_TENGGARA,10-04-2020,0.0,15.0,0.0,0.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3579,41,SULAWESI_TENGGARA,11-04-2020,1.0,16.0,1.0,1.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3580,42,SULAWESI_TENGGARA,12-04-2020,0.0,16.0,0.0,1.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3581,43,SULAWESI_TENGGARA,13-04-2020,0.0,16.0,0.0,1.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3582,44,SULAWESI_TENGGARA,14-04-2020,0.0,16.0,0.0,1.0,0.0,1.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3583,45,SULAWESI_TENGGARA,15-04-2020,8.0,24.0,0.0,1.0,3.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3584,46,SULAWESI_TENGGARA,16-04-2020,3.0,27.0,0.0,1.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3585,47,SULAWESI_TENGGARA,17-04-2020,0.0,27.0,0.0,1.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3586,48,SULAWESI_TENGGARA,18-04-2020,0.0,27.0,1.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3587,49,SULAWESI_TENGGARA,19-04-2020,9.0,36.0,0.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3588,50,SULAWESI_TENGGARA,20-04-2020,0.0,36.0,0.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3589,51,SULAWESI_TENGGARA,21-04-2020,0.0,36.0,0.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3590,52,SULAWESI_TENGGARA,22-04-2020,0.0,36.0,0.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3591,53,SULAWESI_TENGGARA,23-04-2020,0.0,36.0,0.0,2.0,0.0,4.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3592,54,SULAWESI_TENGGARA,24-04-2020,5.0,41.0,0.0,2.0,1.0,5.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
