,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
0,KALIMANTAN_TENGAH,01-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
1,KALIMANTAN_TENGAH,02-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
2,KALIMANTAN_TENGAH,03-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
3,KALIMANTAN_TENGAH,04-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
4,KALIMANTAN_TENGAH,05-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
5,KALIMANTAN_TENGAH,06-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
6,KALIMANTAN_TENGAH,07-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
7,KALIMANTAN_TENGAH,08-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
8,KALIMANTAN_TENGAH,09-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
9,KALIMANTAN_TENGAH,10-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
10,KALIMANTAN_TENGAH,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
11,KALIMANTAN_TENGAH,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
12,KALIMANTAN_TENGAH,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
13,KALIMANTAN_TENGAH,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
14,KALIMANTAN_TENGAH,15-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
15,KALIMANTAN_TENGAH,16-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
16,KALIMANTAN_TENGAH,17-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
17,KALIMANTAN_TENGAH,18-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
18,KALIMANTAN_TENGAH,19-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
19,KALIMANTAN_TENGAH,20-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
20,KALIMANTAN_TENGAH,21-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
21,KALIMANTAN_TENGAH,22-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
22,KALIMANTAN_TENGAH,23-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
23,KALIMANTAN_TENGAH,24-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
24,KALIMANTAN_TENGAH,25-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.649.800,153.565,0.7954077,-5.1882715,115.8488006,110.6795452,Palangka Raya,-2.2072919,113.9164372
